,HW_ratio,ID,absolute_trend_lenght,b,coordinates_X,coordinates_Y,dispersion,extremum_type,height,importance,k,peaks_count,r_squared_of_trend,tops_count,trend_class,trend_end,trend_start,width
9574,6.896038384533321e-05,100666,24085.000136051483,245.497852,199345,224.28,5126.4,0,0.43534690321558855,28.189372818412316,-0.000106398932,6,0.0,7,good_trends1,216082,191997,6313
9575,0.0008549375371802903,100666,24085.000136051483,245.497852,199782,224.24,5126.4,0,0.350524390243919,28.189372818412316,-0.000106398932,6,0.0,7,good_trends1,216082,191997,410
9576,-4.507981597554599e-05,100666,24085.000136051483,245.497852,216082,222.51,5126.4,0,-1.460000000000008,28.189372818412316,-0.000106398932,6,0.0,7,good_trends1,216082,191997,32387
9577,0.0007193173755568852,100667,24174.00013396676,245.302623,191835,224.94,5147.76,1,0.1165294148402154,28.17613890387286,-0.000105396255,6,0.0,7,good_trends1,216171,191997,162
9578,0.0007193173755568852,100667,24174.00013396676,245.302623,192095,224.94,5147.76,1,0.1165294148402154,28.17613890387286,-0.000105396255,6,0.0,7,good_trends1,216171,191997,162
9579,0.0002260029274395618,100667,24174.00013396676,245.302623,192260,224.805,5147.76,1,0.23413903282738602,28.17613890387286,-0.000105396255,6,0.0,7,good_trends1,216171,191997,1036
9580,5.4874475308739473e-05,100667,24174.00013396676,245.302623,193272,224.595,5147.76,1,0.33747802314874775,28.17613890387286,-0.000105396255,6,0.0,7,good_trends1,216171,191997,6150
9581,0.0010345800176492907,100667,24174.00013396676,245.302623,199585,223.815,5147.76,1,0.45211146771274,28.17613890387286,-0.000105396255,6,0.0,7,good_trends1,216171,191997,437
9582,1.5492037544527312e-05,100667,24174.00013396676,245.302623,199995,223.97,5147.76,1,0.2538990033172581,28.17613890387286,-0.000105396255,6,0.0,7,good_trends1,216171,191997,16389
9583,1.5492037544527312e-05,100667,24174.00013396676,245.302623,232560,223.97,5147.76,1,0.2538990033172581,28.17613890387286,-0.000105396255,6,0.0,7,good_trends1,216171,191997,16389
9584,0.0004999999999999826,100667,24174.00013396676,245.302623,191997,225.07,5147.76,0,0.12999999999999545,28.17613890387286,-0.000105396255,6,0.0,7,good_trends1,216171,191997,260
9585,0.0010749311294761575,100667,24174.00013396676,245.302623,192159,225.065,5147.76,0,0.177363636363566,28.17613890387286,-0.000105396255,6,0.0,7,good_trends1,216171,191997,165
9586,0.00032017958412099216,100667,24174.00013396676,245.302623,193195,224.935,5147.76,0,0.3240217391304441,28.17613890387286,-0.000105396255,6,0.0,7,good_trends1,216171,191997,1012
9587,6.896038384533321e-05,100667,24174.00013396676,245.302623,199345,224.28,5147.76,0,0.43534690321558855,28.17613890387286,-0.000105396255,6,0.0,7,good_trends1,216171,191997,6313
9588,0.0008549375371802903,100667,24174.00013396676,245.302623,199782,224.24,5147.76,0,0.350524390243919,28.17613890387286,-0.000105396255,6,0.0,7,good_trends1,216171,191997,410
9589,-4.437279287578668e-05,100667,24174.00013396676,245.302623,216171,222.525,5147.76,0,-1.4449999999999932,28.17613890387286,-0.000105396255,6,0.0,7,good_trends1,216171,191997,32565
9590,0.0015083896967496787,100668,7736.0000854769905,190.201956,217003,222.9,1653.1111111111113,1,0.25944302784094475,32.75762907548396,0.000149280949,7,0.00020116,8,good_trends1,224911,217175,172
9591,0.0015083896967496787,100668,7736.0000854769905,190.201956,217299,222.9,1653.1111111111113,1,0.25944302784094475,32.75762907548396,0.000149280949,7,0.00020116,8,good_trends1,224911,217175,172
9592,0.00030575611222492983,100668,7736.0000854769905,190.201956,219645,224.4,1653.1111111111113,1,1.4092299212447017,32.75762907548396,0.000149280949,7,0.00020116,8,good_trends1,224911,217175,4609
